index,Year,Country,Spending (2020 USD),Percent of GDP,Percent of Government Spending,Spending per Capita
1409,2003,Denmark,4085.9521218817927,0.0146685124979902,0.0273465479119304,593.8664243159641
1410,2004,Denmark,4109.473019073152,0.0142370423392813,0.0268636744635346,662.3787637175542
1411,2005,Denmark,3915.4407861650575,0.0131148864049069,0.0255942668842179,639.6999114571055
1412,2006,Denmark,4279.787289762783,0.0137749218313459,0.0276439698138776,715.7844723896158
1413,2007,Denmark,4128.252666695922,0.0130724705192239,0.0263603450235296,763.3734166785354
1414,2008,Denmark,4286.735095527894,0.013550045240831,0.0268792635456182,870.8676101942947
1415,2009,Denmark,4030.7841684739246,0.0135017862531649,0.0238816148950942,784.8996906263117
1416,2010,Denmark,4291.490138358654,0.013986217868925,0.0246787033157622,810.7096537735877
1417,2011,Denmark,4000.0147192841328,0.0131353128527572,0.023277459370715,809.3480435007596
1418,2012,Denmark,4125.018020135854,0.0135181897255938,0.0233253539504319,788.1764540339037
1419,2013,Denmark,3783.5764447475217,0.0122725200034691,0.0219857346170878,747.8977625640794
1420,2014,Denmark,3617.307803566599,0.0114927328634589,0.0208134894154598,716.2537977903505
1421,2015,Denmark,3579.5208460754134,0.0111144601158659,0.0203831671585416,591.3249734705681
1422,2016,Denmark,3816.227524969409,0.0114763761681092,0.0218686632632674,629.089116402348
1423,2017,Denmark,3893.200745123816,0.0113823325447045,0.0225171871603049,656.6701576349532
1424,2018,Denmark,4453.71129474192,0.0127753927185211,0.0252736360340048,792.5400185868947
1425,2019,Denmark,4666.185040032461,0.0131097718604447,0.0264753594198403,789.4586167190755
1426,2020,Denmark,4980.428134556575,0.0139820311119663,0.0260104482593953,859.8805480933313
1427,2021,Denmark,5112.992738441059,0.0137159146918743,0.0256062022905087,927.4421768528816
1428,1988,Djibouti,76.08204279387158,,,58.71440408671824
1429,1989,Djibouti,74.89607700849551,,,55.12066267227926
1430,1990,Djibouti,72.1152472018153,,0.1622224177887295,52.73930124145263
1431,1991,Djibouti,70.08843076386593,0.0665088450757308,0.1767061989548455,52.34682535136636
1432,1992,Djibouti,71.50389437417404,0.0676002805366394,0.1436193222782984,54.67599873246103
1433,1993,Djibouti,64.49849295635224,0.0615873724134084,0.1343930284072928,50.186666492620766
1434,1994,Djibouti,61.97316575270924,0.0575744469878374,0.143809448528443,49.37469187179856
1435,1995,Djibouti,56.964179402113295,0.0579164602938748,0.1568639141451781,46.997152572745776
1436,1996,Djibouti,45.587297227310366,0.0508047879345913,0.1493626644736841,38.08572729375072
1437,1997,Djibouti,48.13931225018051,0.054749860775942,0.1504591251115929,40.17073421810474
1438,1998,Djibouti,47.37052543436823,0.0565087454010739,0.1539759270674496,39.271733586384734
1439,1999,Djibouti,47.69366757747383,0.0547808971304257,0.1499102277380539,38.25578937130189
1440,2000,Djibouti,45.44093872325576,0.0506910119132426,0.1436219103216991,36.24660411434222
1441,2001,Djibouti,44.69459488943056,,0.1532119808042362,35.53633236294241
1442,2002,Djibouti,56.69535584069602,,0.1697274320016083,44.512710222731
1443,2003,Djibouti,69.83542038323235,,0.1833074016448099,54.95233658670792
1444,2004,Djibouti,60.571425714591,0.0560717905405405,0.1495281425257325,48.38826812230254
1445,2005,Djibouti,70.52884186086871,0.0632869062643661,0.1718366642951081,57.27619488359152
1446,2006,Djibouti,75.24957259485397,0.064419558207413,0.1922026864693677,62.28404290960048
1447,2007,Djibouti,49.976535275153424,0.0407194358827078,0.1090962441314554,42.88038747033218
1448,2008,Djibouti,46.90935621063718,0.0368807106615082,0.0910796530191291,44.45445499450504
1449,2009,Djibouti,,,,
1450,2010,Djibouti,,,,
1451,2011,Djibouti,,,,
1452,2012,Djibouti,,,,
1453,2013,Djibouti,,,,
1454,2014,Djibouti,,,,
1455,2015,Djibouti,,,,
1456,2016,Djibouti,,,,
1457,2017,Djibouti,,,,
1458,2018,Djibouti,,,,
1459,2019,Djibouti,,,,
1460,2020,Djibouti,,,,
1461,2021,Djibouti,,,,
1462,1988,Dominican Republic,131.3266724974226,0.0088004748786167,,6.891500621366396
1463,1989,Dominican Republic,109.57814315287608,0.0080036798528058,,7.647520742744884
1464,1990,Dominican Republic,87.46610547004454,0.0067572938756657,,6.701094131134236
1465,1991,Dominican Republic,62.78146551293595,0.003481550322284,,4.662214436114593
1466,1992,Dominican Republic,112.87503482262552,0.0055908681609342,,8.521495794388208
1467,1993,Dominican Republic,161.82405394183195,0.0075507003635846,,12.72116899162618
1468,1994,Dominican Republic,163.21009598390634,0.0073376562403985,,13.13855799850194
1469,1995,Dominican Republic,125.34782971130544,0.005494778676025,,10.800609844776472
1470,1996,Dominican Republic,152.648229593613,0.0063365160997782,,13.454204983469293
1471,1997,Dominican Republic,205.54461326986808,0.0079692640682397,0.0564165157361472,18.637331745250805
1472,1998,Dominican Republic,221.5139236379176,0.007800623741498,0.0586422585553167,19.363659155311733
1473,1999,Dominican Republic,240.4051801866285,0.0081624388755278,0.0578992983904251,20.97572429369237
1474,2000,Dominican Republic,322.23982736676373,0.0103009647155322,0.0708546844121093,29.13597494280265
1475,2001,Dominican Republic,378.79512369649353,0.0121349605211345,0.0771284507377439,35.57394208543294
1476,2002,Dominican Republic,350.97343712332486,0.0105891921128922,0.0668305837563451,31.136196811114186
1477,2003,Dominican Republic,261.64984254583857,0.0076414502712082,0.0401895901138712,17.60480175869899
1478,2004,Dominican Republic,231.46125318236307,0.0068761805213818,0.0402640057555757,17.035710591114405
1479,2005,Dominican Republic,286.66522932571326,0.0076653637179973,0.0506180213564776,29.922005182396184
1480,2006,Dominican Republic,276.61480452307035,0.0068342336067841,0.0422925405352368,28.12022183932657
1481,2007,Dominican Republic,276.70493724869806,0.0062761905715381,0.0385683044912715,29.42238791762827
1482,2008,Dominican Republic,317.7303823987386,0.0069986165717569,0.0382737137271551,35.26526555371774
1483,2009,Dominican Republic,312.0875573927461,0.0066746117027457,0.0410789999858194,33.50269282743763
1484,2010,Dominican Republic,335.33099514260505,0.0066753170485339,0.0422519253294523,36.602040368623534
1485,2011,Dominican Republic,311.2201286956901,0.00602928060143,0.0378083311108715,35.52021095365325
1486,2012,Dominican Republic,350.99363416217915,0.0065315146197663,0.0324666152788483,39.893986362709605
1487,2013,Dominican Republic,344.35991075130806,0.0061182477304535,0.0345843636316559,38.15488197308914
1488,2014,Dominican Republic,397.5470345424707,0.0065143785554324,0.0383202642764366,43.0469715537788
1489,2015,Dominican Republic,426.8305704506407,0.0064367497823855,0.0385869768485619,44.54455918365696
1490,2016,Dominican Republic,450.1076529025521,0.0063403055291349,0.037352098495138,46.13600430534579
1491,2017,Dominican Republic,499.2362120686643,0.0066606344396329,0.0390329639846507,50.70609320093895
1492,2018,Dominican Republic,559.4831073619195,0.0069399111009808,0.0424416464177895,55.86512864306998
1493,2019,Dominican Republic,588.1174387229157,0.006895831041346,0.0415631564345448,57.10950957581692
1494,2020,Dominican Republic,599.0525253980833,0.0075047996526996,0.0337787465187282,55.22239356545754
1495,2021,Dominican Republic,557.2082736829699,0.0065056272603802,0.033993023239146,53.09653320132298
1496,1988,Ecuador,1236.7838769680905,0.0197762684778266,,20.29520295202952
1497,1989,Ecuador,1172.931651237878,0.0192398919308504,,18.91513210568455
1498,1990,Ecuador,1231.19614388207,0.01890323788134,,19.74391555077705
1499,1991,Ecuador,1166.60337973509,0.0177836016473231,,19.95798319327731
1500,1992,Ecuador,1118.8159071263526,0.0166720659929361,,19.69018290406868
1501,1993,Ecuador,1262.695298798514,0.0182142150069293,,25.180184289754585
1502,1994,Ecuador,1195.7668962974692,0.0155934346817278,,25.963597430406853
1503,1995,Ecuador,1854.2676817906065,0.0234132011021456,0.0984455958549222,41.466608467917936
1504,1996,Ecuador,1635.6352826540915,0.0195039752732418,0.0801300439854656,35.802785610527216
1505,1997,Ecuador,1869.1249280744937,0.0210417123484069,0.0878985379601902,41.75382813153711
1506,1998,Ecuador,2058.295567501731,0.0235723486474881,0.0969793322734499,45.00737825873094
1507,1999,Ecuador,1575.0641558030266,0.0175192504601762,0.0649407634927599,23.790387397524515
1508,2000,Ecuador,721.8111999846526,0.0145207595274333,0.0625440865271573,20.97626370160082
1509,2001,Ecuador,756.8478641322126,0.0156937598177954,0.0776228016979988,29.732868757259
1510,2002,Ecuador,884.8668391190481,0.0176889198532555,0.081967213114754,38.42349539678917
1511,2003,Ecuador,1199.75115652671,0.022785533646602,0.1121906786093821,55.27299925205684
1512,2004,Ecuador,1121.9055734692945,0.019403327987762,0.0947551047644468,52.22124154162989
1513,2005,Ecuador,1472.0190257515592,0.0229840279075247,0.1074324324324324,69.00043396499349
1514,2006,Ecuador,1419.0365905092983,0.0202982587683563,0.0956889605157131,67.57237356853261
1515,2007,Ecuador,1913.2281639021603,0.0256823582019659,0.10646078829744,91.627614184794
1516,2008,Ecuador,2217.6634253937623,0.0266504173599458,0.0756399062543081,113.23610346725371
1517,2009,Ecuador,2497.04975358076,0.0311741808812027,0.0945657447840853,131.9209421957493
1518,2010,Ecuador,2590.738459657322,0.0301055129218137,0.0868051237408282,139.49770168543068
1519,2011,Ecuador,2905.7478206162505,0.0309511005659874,0.078418024928092,160.961689845185
1520,2012,Ecuador,2918.0237938468026,0.029454528646745,0.0731699158049386,167.36306061781053
1521,2013,Ecuador,3000.906210191016,0.0287589068305185,0.0657539596702477,174.17871012924175
1522,2014,Ecuador,2950.608257297029,0.0273923080937618,0.0628358589275244,174.6814819458375
1523,2015,Ecuador,2645.530289780305,0.026160741592884,0.0659299964465201,160.2214409079694
1524,2016,Ecuador,2516.1754759754217,0.0251476680030726,0.0652101712506486,152.39827784852343
1525,2017,Ecuador,2455.368560211577,0.0236126338358467,0.0646734420546758,146.72028596961573
1526,2018,Ecuador,2547.519528906106,0.0235188715281227,0.0629481481481481,149.22734722547412
1527,2019,Ecuador,2338.0500536705003,0.0218363240921904,0.0596127458454032,135.0293542074364
1528,2020,Ecuador,2356.3,0.025315405866966,0.0664195512459127,133.5543841750269
1529,2021,Ecuador,2408.992771360034,0.0245571202299678,0.0651289375117889,135.11851520572452
1530,1988,Egypt,4609.608511117309,0.0506087662337662,,83.4016567039761
1531,1989,Egypt,3716.0100935590167,0.0396809895833333,,64.17975873634937
1532,1990,Egypt,3659.4599459979327,0.034676995357893,,40.27229773916561
1533,1991,Egypt,3683.01627396498,0.036117447042004,,23.435042978310832
1534,1992,Egypt,3609.405407790604,0.0321550063172358,,24.133157898155325
1535,1993,Egypt,3503.2231774119487,0.0309773699249923,,25.48663836615332
1536,1994,Egypt,3674.018158689312,0.0315393465100636,,28.06091702124877
1537,1995,Egypt,3615.9854981331264,0.0308203623414836,,31.2650718035072
1538,1996,Egypt,3661.585298303593,0.0297481186979645,,33.26535296792855
1539,1997,Egypt,3747.957143409236,0.0284148521846447,,34.9449903460741
1540,1998,Egypt,3773.506048886044,0.0265938329094369,,35.83154692053346
1541,1999,Egypt,3786.0401136544615,0.0256976747814275,0.0978906084375662,36.25775807072764
1542,2000,Egypt,4047.299314447764,0.0255126513982738,0.0981538660154274,38.17553367383424
1543,2001,Egypt,4884.43457829292,0.0298556856033806,0.1071550920198694,40.40106951305659
1544,2002,Egypt,5514.6986907043165,0.0327845479650373,0.1060178082970105,40.606678677206034
1545,2003,Egypt,5634.975931005294,0.0317728527009725,0.1037041442995435,32.73439291285685
1546,2004,Egypt,5331.251968643563,0.0287753123653597,0.0955409661131643,31.949301440342207
1547,2005,Egypt,5320.848814528739,0.0271422040657605,0.0895487731687847,35.213173475653285
1548,2006,Egypt,5444.356938326868,0.026062186026133,0.0754541118575013,38.40726590270481
1549,2007,Egypt,5482.928441351684,0.0237963467509709,0.0761218629501339,42.27053197186072
1550,2008,Egypt,5106.162453919105,0.0218078548537016,0.0667141009896229,47.464467699870575
1551,2009,Egypt,4955.970673150457,0.0203264504307225,0.0624926705140038,49.51506104974987
1552,2010,Egypt,4954.673511422888,0.0195296704226796,0.0622802188825127,53.25318027475704
1553,2011,Egypt,4811.629627864107,0.0183702555925573,0.0601347377790291,52.80997280305005
1554,2012,Egypt,4681.7921727671255,0.0164817579267928,0.053449053768563,52.738293112290734
1555,2013,Egypt,4641.14513075796,0.0161005697699419,0.046505941041394,49.316602497256376
1556,2014,Egypt,5066.355223140361,0.0168969483568075,0.0473653317961858,56.235792936463696
1557,2015,Egypt,5371.0680171818285,0.0172314742829084,0.0522730432364799,59.230994596039565
1558,2016,Egypt,5060.185605467562,0.0166660515243227,0.0509134083062539,47.783651432192826
1559,2017,Egypt,4269.798919847292,0.0142203170028818,0.0441765108752579,28.675885590577504
1560,2018,Egypt,4195.308758243536,0.0124996619642132,0.0415173371897015,31.69539303261893
1561,2019,Egypt,4355.36702763487,0.011809717968471,0.0417572977691793,37.29202147214463
1562,2020,Egypt,4505.374644325008,0.0122417237254149,0.0450698764148281,44.026175506918605
1563,2021,Egypt,4876.45104312081,0.013008191087835,0.0475947571923073,49.54483710173651
1564,1988,El Salvador,513.5173090829877,0.0427132388506901,,34.865253301330505
1565,1989,El Salvador,519.6344031619049,0.0487234584982691,,40.95936929730866
1566,1990,El Salvador,441.5465791084087,0.0341366598744941,0.2142309678319726,31.09804371754441
1567,1991,El Salvador,400.12298220393296,0.0273257745456787,0.1490012203409647,27.167201162879
1568,1992,El Salvador,346.9461331048855,0.0225357678228633,0.1112717551034861,24.777277816618213
1569,1993,El Salvador,264.491799037189,0.0167872879014222,0.0942314203779843,21.214942729906845
1570,1994,El Salvador,225.19111921981687,0.0135222117942445,0.0752992559042381,19.657410926456983
1571,1995,El Salvador,209.59519062024864,0.0117505832785871,0.0674132239929857,19.832350138991707
1572,1996,El Salvador,189.5297332790917,0.0107440915279514,0.0549755338078291,19.4781504668864
1573,1997,El Salvador,183.64553951026053,0.0100776620629421,0.0589347393761775,19.528671035893144
1574,1998,El Salvador,176.88004620835576,0.0092294290793597,0.052551292629959,19.115328761052712
1575,1999,El Salvador,182.18708372873647,0.0092054923959353,0.0517562927684328,19.631086581285828
1576,2000,El Salvador,171.35126279408524,0.0084033103810209,0.0446843401962338,18.7449592874826
1577,2001,El Salvador,225.43264595171087,0.0109067003863398,0.0565933354901326,25.417826737764987
1578,2002,El Salvador,237.53426034186208,0.0113023872990523,0.0567169414240617,27.121771217712176
1579,2003,El Salvador,182.11154352795504,0.0084138128488891,0.0427702702702702,21.12112112112112
1580,2004,El Salvador,176.27763384795455,0.0081021443104476,0.0433898305084745,21.24833997343957
1581,2005,El Salvador,174.82481940952778,0.0090420465369438,0.0403093721565059,21.959682749504296
1582,2006,El Salvador,179.67342597190685,0.0088813110590135,0.037933796049119,23.375555189998355
1583,2007,El Salvador,200.22090290823164,0.0097344482490043,0.0426474375482874,27.120864723223058
1584,2008,El Salvador,196.01915817271376,0.0096181183148723,0.0391845979614949,28.21265492498369
1585,2009,El Salvador,212.91952613363705,0.010788782114688,0.0415627051871306,30.83793439428385
1586,2010,El Salvador,222.73822766724217,0.0108955372746629,0.0425757254818894,32.503234152652006
1587,2011,El Salvador,232.6370151204792,0.0108806149544118,0.0430466159547493,35.53373047818387
1588,2012,El Salvador,232.41162377992032,0.0104880962679117,0.0383025956284152,35.957037512023085
1589,2013,El Salvador,244.23847121717728,0.0107998923193894,0.0379029684008937,37.90296840089371
1590,2014,El Salvador,237.8219618809608,0.0103525487674093,0.037495992305226,37.156473391580604
1591,2015,El Salvador,253.7089438133352,0.0105681996600427,0.0389833175952156,39.16205533596838
1592,2016,El Salvador,252.0838079770189,0.0102350295125174,0.0372723167243715,38.95531780994336
1593,2017,El Salvador,262.96254678058904,0.0104446941634216,0.0376207642393655,40.8422041327489
1594,2018,El Salvador,293.7363459047182,0.0112802193173899,0.0415294615167747,45.8822613300109
1595,2019,El Salvador,316.0213158465074,0.0117383053617263,0.0433688815969373,49.14781530833592
1596,2020,El Salvador,343.9,0.0138760725262938,0.0426622007195137,53.021893308664815
1597,2021,El Salvador,367.2755622988272,0.013749020324974,0.044774722059684,58.689983126246354
1598,1988,Equatorial Guinea,,,,
1599,1989,Equatorial Guinea,,,,
1600,1990,Equatorial Guinea,,,,
1601,1991,Equatorial Guinea,,,,
1602,1992,Equatorial Guinea,,,,
1603,1993,Equatorial Guinea,,,,
1604,1994,Equatorial Guinea,7.781137838368411,0.0198642304021115,0.0038961345390409,4.967226177755741
1605,1995,Equatorial Guinea,8.456717717130978,0.020456168533629,0.0144564751736709,6.937374606248564
1606,1996,Equatorial Guinea,,,,
1607,1997,Equatorial Guinea,,,,
1608,1998,Equatorial Guinea,,,,
1609,1999,Equatorial Guinea,,,,
1610,2000,Equatorial Guinea,,,,
1611,2001,Equatorial Guinea,,,,
1612,2002,Equatorial Guinea,,,,
1613,2003,Equatorial Guinea,,,,
1614,2004,Equatorial Guinea,,,,
1615,2005,Equatorial Guinea,,,,
1616,2006,Equatorial Guinea,,,,
1617,2007,Equatorial Guinea,254.61392174853185,0.0150182582447024,0.0762776240574439,238.8252697548772
1618,2008,Equatorial Guinea,332.95429596538264,0.0148230906749545,0.0745152560831361,340.0170253610653
1619,2009,Equatorial Guinea,426.0433084560514,0.0247492960390331,0.0621105689009669,412.33657190391057
1620,2010,Equatorial Guinea,,,,
1621,2011,Equatorial Guinea,,,,
1622,2012,Equatorial Guinea,,,,
1623,2013,Equatorial Guinea,,,,
1624,2014,Equatorial Guinea,158.85093959590057,0.0076617785375661,0.0242477427866351,148.43161365552356
1625,2015,Equatorial Guinea,154.0381250787926,0.010414320758195,0.0250520194148213,117.41887045806216
1626,2016,Equatorial Guinea,154.48104417447686,0.0123712338060853,0.0445563415092181,114.56857419078348
1627,2017,Equatorial Guinea,148.53519519831335,0.0110036882579997,0.0562510549710234,107.93214056127628
